trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,input_class,accuracy,batch_pos,batch_neg,different/different,different/same,same/same,same/different
15,304,25,50,0.0001,0.01,same/different,0.72,150,154,0.544,0.696,0.504,0.72
15,404,25,50,0.0001,0.01,same/same,0.224,199,205,0.32,0.872,0.224,0.888
15,404,25,50,0.0001,0.01,different/different,0.32,199,205,0.32,0.872,0.224,0.888
15,404,25,50,0.0001,0.01,different/same,0.872,199,205,0.32,0.872,0.224,0.888
15,404,25,50,0.0001,0.01,same/different,0.888,199,205,0.32,0.872,0.224,0.888
15,504,25,50,0.0001,0.01,same/same,0.72,254,250,0.824,0.432,0.72,0.416
15,504,25,50,0.0001,0.01,different/different,0.824,254,250,0.824,0.432,0.72,0.416
15,504,25,50,0.0001,0.01,different/same,0.432,254,250,0.824,0.432,0.72,0.416
15,504,25,50,0.0001,0.01,same/different,0.416,254,250,0.824,0.432,0.72,0.416
15,604,25,50,0.0001,0.01,same/same,0.696,297,307,0.832,0.44,0.696,0.48
15,604,25,50,0.0001,0.01,different/different,0.832,297,307,0.832,0.44,0.696,0.48
15,604,25,50,0.0001,0.01,different/same,0.44,297,307,0.832,0.44,0.696,0.48
15,604,25,50,0.0001,0.01,same/different,0.48,297,307,0.832,0.44,0.696,0.48
15,704,25,50,0.0001,0.01,same/same,0.56,346,358,0.512,0.696,0.56,0.664
15,704,25,50,0.0001,0.01,different/different,0.512,346,358,0.512,0.696,0.56,0.664
15,704,25,50,0.0001,0.01,different/same,0.696,346,358,0.512,0.696,0.56,0.664
15,704,25,50,0.0001,0.01,same/different,0.664,346,358,0.512,0.696,0.56,0.664
15,804,25,50,0.0001,0.01,same/same,0.736,384,420,0.592,0.664,0.736,0.568
15,804,25,50,0.0001,0.01,different/different,0.592,384,420,0.592,0.664,0.736,0.568
15,804,25,50,0.0001,0.01,different/same,0.664,384,420,0.592,0.664,0.736,0.568
15,804,25,50,0.0001,0.01,same/different,0.568,384,420,0.592,0.664,0.736,0.568
15,904,25,50,0.0001,0.01,same/same,0.72,430,474,0.6,0.68,0.72,0.648
15,904,25,50,0.0001,0.01,different/different,0.6,430,474,0.6,0.68,0.72,0.648
15,904,25,50,0.0001,0.01,different/same,0.68,430,474,0.6,0.68,0.72,0.648
15,904,25,50,0.0001,0.01,same/different,0.648,430,474,0.6,0.68,0.72,0.648
15,1004,25,50,0.0001,0.01,same/same,0.728,486,518,0.56,0.704,0.728,0.664
15,1004,25,50,0.0001,0.01,different/different,0.56,486,518,0.56,0.704,0.728,0.664
15,1004,25,50,0.0001,0.01,different/same,0.704,486,518,0.56,0.704,0.728,0.664
15,1004,25,50,0.0001,0.01,same/different,0.664,486,518,0.56,0.704,0.728,0.664
15,1104,25,50,0.0001,0.01,same/same,0.752,545,559,0.6,0.72,0.752,0.688
15,1104,25,50,0.0001,0.01,different/different,0.6,545,559,0.6,0.72,0.752,0.688
15,1104,25,50,0.0001,0.01,different/same,0.72,545,559,0.6,0.72,0.752,0.688
15,1104,25,50,0.0001,0.01,same/different,0.688,545,559,0.6,0.72,0.752,0.688
15,1204,25,50,0.0001,0.01,same/same,0.792,598,606,0.632,0.728,0.792,0.704
15,1204,25,50,0.0001,0.01,different/different,0.632,598,606,0.632,0.728,0.792,0.704
15,1204,25,50,0.0001,0.01,different/same,0.728,598,606,0.632,0.728,0.792,0.704
15,1204,25,50,0.0001,0.01,same/different,0.704,598,606,0.632,0.728,0.792,0.704
15,1304,25,50,0.0001,0.01,same/same,0.816,640,664,0.656,0.776,0.816,0.736
15,1304,25,50,0.0001,0.01,different/different,0.656,640,664,0.656,0.776,0.816,0.736
15,1304,25,50,0.0001,0.01,different/same,0.776,640,664,0.656,0.776,0.816,0.736
15,1304,25,50,0.0001,0.01,same/different,0.736,640,664,0.656,0.776,0.816,0.736
15,1404,25,50,0.0001,0.01,same/same,0.84,690,714,0.688,0.784,0.84,0.792
15,1404,25,50,0.0001,0.01,different/different,0.688,690,714,0.688,0.784,0.84,0.792
15,1404,25,50,0.0001,0.01,different/same,0.784,690,714,0.688,0.784,0.84,0.792
15,1404,25,50,0.0001,0.01,same/different,0.792,690,714,0.688,0.784,0.84,0.792
15,1504,25,50,0.0001,0.01,same/same,0.872,729,775,0.696,0.808,0.872,0.808
15,1504,25,50,0.0001,0.01,different/different,0.696,729,775,0.696,0.808,0.872,0.808
15,1504,25,50,0.0001,0.01,different/same,0.808,729,775,0.696,0.808,0.872,0.808
15,1504,25,50,0.0001,0.01,same/different,0.808,729,775,0.696,0.808,0.872,0.808
15,1604,25,50,0.0001,0.01,same/same,0.888,774,830,0.752,0.864,0.888,0.848
15,1604,25,50,0.0001,0.01,different/different,0.752,774,830,0.752,0.864,0.888,0.848
15,1604,25,50,0.0001,0.01,different/same,0.864,774,830,0.752,0.864,0.888,0.848
15,1604,25,50,0.0001,0.01,same/different,0.848,774,830,0.752,0.864,0.888,0.848
15,1704,25,50,0.0001,0.01,same/same,0.88,820,884,0.792,0.888,0.88,0.896
15,1704,25,50,0.0001,0.01,different/different,0.792,820,884,0.792,0.888,0.88,0.896
15,1704,25,50,0.0001,0.01,different/same,0.888,820,884,0.792,0.888,0.88,0.896
15,1704,25,50,0.0001,0.01,same/different,0.896,820,884,0.792,0.888,0.88,0.896
15,1804,25,50,0.0001,0.01,same/same,0.944,870,934,0.84,0.864,0.944,0.88
15,1804,25,50,0.0001,0.01,different/different,0.84,870,934,0.84,0.864,0.944,0.88
15,1804,25,50,0.0001,0.01,different/same,0.864,870,934,0.84,0.864,0.944,0.88
15,1804,25,50,0.0001,0.01,same/different,0.88,870,934,0.84,0.864,0.944,0.88
15,1904,25,50,0.0001,0.01,same/same,0.92,918,986,0.832,0.912,0.92,0.92
15,1904,25,50,0.0001,0.01,different/different,0.832,918,986,0.832,0.912,0.92,0.92
15,1904,25,50,0.0001,0.01,different/same,0.912,918,986,0.832,0.912,0.92,0.92
15,1904,25,50,0.0001,0.01,same/different,0.92,918,986,0.832,0.912,0.92,0.92
16,0,25,50,0.0001,0.01,different/same,1.0,0,0,0.008,1.0,0.0,1.0
16,0,25,50,0.0001,0.01,same/different,1.0,0,0,0.008,1.0,0.0,1.0
16,0,25,50,0.0001,0.01,same/same,0.0,0,0,0.008,1.0,0.0,1.0
16,0,25,50,0.0001,0.01,different/different,0.008,0,0,0.008,1.0,0.0,1.0
16,104,25,50,0.0001,0.01,different/same,0.968,42,62,0.216,0.968,0.08,0.936
16,104,25,50,0.0001,0.01,same/different,0.936,42,62,0.216,0.968,0.08,0.936
16,104,25,50,0.0001,0.01,same/same,0.08,42,62,0.216,0.968,0.08,0.936
16,104,25,50,0.0001,0.01,different/different,0.216,42,62,0.216,0.968,0.08,0.936
16,204,25,50,0.0001,0.01,different/same,0.208,90,114,0.912,0.208,0.808,0.32
16,204,25,50,0.0001,0.01,same/different,0.32,90,114,0.912,0.208,0.808,0.32
16,204,25,50,0.0001,0.01,same/same,0.808,90,114,0.912,0.208,0.808,0.32
16,204,25,50,0.0001,0.01,different/different,0.912,90,114,0.912,0.208,0.808,0.32
16,304,25,50,0.0001,0.01,different/same,0.816,143,161,0.584,0.816,0.32,0.8
16,304,25,50,0.0001,0.01,same/different,0.8,143,161,0.584,0.816,0.32,0.8
16,304,25,50,0.0001,0.01,same/same,0.32,143,161,0.584,0.816,0.32,0.8
16,304,25,50,0.0001,0.01,different/different,0.584,143,161,0.584,0.816,0.32,0.8
16,404,25,50,0.0001,0.01,different/same,0.832,198,206,0.6,0.832,0.472,0.728
16,404,25,50,0.0001,0.01,same/different,0.728,198,206,0.6,0.832,0.472,0.728
16,404,25,50,0.0001,0.01,same/same,0.472,198,206,0.6,0.832,0.472,0.728
16,404,25,50,0.0001,0.01,different/different,0.6,198,206,0.6,0.832,0.472,0.728
16,504,25,50,0.0001,0.01,different/same,0.568,252,252,0.776,0.568,0.8,0.432
16,504,25,50,0.0001,0.01,same/different,0.432,252,252,0.776,0.568,0.8,0.432
16,504,25,50,0.0001,0.01,same/same,0.8,252,252,0.776,0.568,0.8,0.432
16,504,25,50,0.0001,0.01,different/different,0.776,252,252,0.776,0.568,0.8,0.432
16,604,25,50,0.0001,0.01,different/same,0.8,304,300,0.56,0.8,0.528,0.752
16,604,25,50,0.0001,0.01,same/different,0.752,304,300,0.56,0.8,0.528,0.752
16,604,25,50,0.0001,0.01,same/same,0.528,304,300,0.56,0.8,0.528,0.752
16,604,25,50,0.0001,0.01,different/different,0.56,304,300,0.56,0.8,0.528,0.752
16,704,25,50,0.0001,0.01,different/same,0.752,360,344,0.672,0.752,0.76,0.656
16,704,25,50,0.0001,0.01,same/different,0.656,360,344,0.672,0.752,0.76,0.656
16,704,25,50,0.0001,0.01,same/same,0.76,360,344,0.672,0.752,0.76,0.656
16,704,25,50,0.0001,0.01,different/different,0.672,360,344,0.672,0.752,0.76,0.656
16,804,25,50,0.0001,0.01,different/same,0.752,409,395,0.752,0.752,0.76,0.656
16,804,25,50,0.0001,0.01,same/different,0.656,409,395,0.752,0.752,0.76,0.656
16,804,25,50,0.0001,0.01,same/same,0.76,409,395,0.752,0.752,0.76,0.656
16,804,25,50,0.0001,0.01,different/different,0.752,409,395,0.752,0.752,0.76,0.656
16,904,25,50,0.0001,0.01,different/same,0.752,460,444,0.76,0.752,0.736,0.72
16,904,25,50,0.0001,0.01,same/different,0.72,460,444,0.76,0.752,0.736,0.72
16,904,25,50,0.0001,0.01,same/same,0.736,460,444,0.76,0.752,0.736,0.72
16,904,25,50,0.0001,0.01,different/different,0.76,460,444,0.76,0.752,0.736,0.72
16,1004,25,50,0.0001,0.01,different/same,0.712,504,500,0.792,0.712,0.776,0.696
16,1004,25,50,0.0001,0.01,same/different,0.696,504,500,0.792,0.712,0.776,0.696
16,1004,25,50,0.0001,0.01,same/same,0.776,504,500,0.792,0.712,0.776,0.696
16,1004,25,50,0.0001,0.01,different/different,0.792,504,500,0.792,0.712,0.776,0.696
16,1104,25,50,0.0001,0.01,different/same,0.744,561,543,0.8,0.744,0.776,0.752
16,1104,25,50,0.0001,0.01,same/different,0.752,561,543,0.8,0.744,0.776,0.752
16,1104,25,50,0.0001,0.01,same/same,0.776,561,543,0.8,0.744,0.776,0.752
16,1104,25,50,0.0001,0.01,different/different,0.8,561,543,0.8,0.744,0.776,0.752
16,1204,25,50,0.0001,0.01,different/same,0.808,604,600,0.848,0.808,0.784,0.808
16,1204,25,50,0.0001,0.01,same/different,0.808,604,600,0.848,0.808,0.784,0.808
16,1204,25,50,0.0001,0.01,same/same,0.784,604,600,0.848,0.808,0.784,0.808
16,1204,25,50,0.0001,0.01,different/different,0.848,604,600,0.848,0.808,0.784,0.808
16,1304,25,50,0.0001,0.01,different/same,0.888,654,650,0.776,0.888,0.816,0.888
16,1304,25,50,0.0001,0.01,same/different,0.888,654,650,0.776,0.888,0.816,0.888
16,1304,25,50,0.0001,0.01,same/same,0.816,654,650,0.776,0.888,0.816,0.888
16,1304,25,50,0.0001,0.01,different/different,0.776,654,650,0.776,0.888,0.816,0.888
16,1404,25,50,0.0001,0.01,different/same,0.856,707,697,0.848,0.856,0.896,0.832
16,1404,25,50,0.0001,0.01,same/different,0.832,707,697,0.848,0.856,0.896,0.832
16,1404,25,50,0.0001,0.01,same/same,0.896,707,697,0.848,0.856,0.896,0.832
16,1404,25,50,0.0001,0.01,different/different,0.848,707,697,0.848,0.856,0.896,0.832
16,1504,25,50,0.0001,0.01,different/same,0.888,749,755,0.816,0.888,0.872,0.888
16,1504,25,50,0.0001,0.01,same/different,0.888,749,755,0.816,0.888,0.872,0.888
16,1504,25,50,0.0001,0.01,same/same,0.872,749,755,0.816,0.888,0.872,0.888
16,1504,25,50,0.0001,0.01,different/different,0.816,749,755,0.816,0.888,0.872,0.888
16,1604,25,50,0.0001,0.01,different/same,0.872,798,806,0.864,0.872,0.928,0.896
16,1604,25,50,0.0001,0.01,same/different,0.896,798,806,0.864,0.872,0.928,0.896
16,1604,25,50,0.0001,0.01,same/same,0.928,798,806,0.864,0.872,0.928,0.896
16,1604,25,50,0.0001,0.01,different/different,0.864,798,806,0.864,0.872,0.928,0.896
16,1704,25,50,0.0001,0.01,different/same,0.872,856,848,0.848,0.872,0.944,0.928
16,1704,25,50,0.0001,0.01,same/different,0.928,856,848,0.848,0.872,0.944,0.928
16,1704,25,50,0.0001,0.01,same/same,0.944,856,848,0.848,0.872,0.944,0.928
16,1704,25,50,0.0001,0.01,different/different,0.848,856,848,0.848,0.872,0.944,0.928
16,1804,25,50,0.0001,0.01,different/same,0.872,913,891,0.864,0.872,0.944,0.936
16,1804,25,50,0.0001,0.01,same/different,0.936,913,891,0.864,0.872,0.944,0.936
16,1804,25,50,0.0001,0.01,same/same,0.944,913,891,0.864,0.872,0.944,0.936
16,1804,25,50,0.0001,0.01,different/different,0.864,913,891,0.864,0.872,0.944,0.936
16,1904,25,50,0.0001,0.01,different/same,0.896,954,950,0.888,0.896,0.952,0.936
16,1904,25,50,0.0001,0.01,same/different,0.936,954,950,0.888,0.896,0.952,0.936
16,1904,25,50,0.0001,0.01,same/same,0.952,954,950,0.888,0.896,0.952,0.936
16,1904,25,50,0.0001,0.01,different/different,0.888,954,950,0.888,0.896,0.952,0.936
17,0,25,50,0.0001,0.01,different/same,1.0,0,0,0.0,1.0,0.144,1.0
17,0,25,50,0.0001,0.01,same/same,0.144,0,0,0.0,1.0,0.144,1.0
17,0,25,50,0.0001,0.01,same/different,1.0,0,0,0.0,1.0,0.144,1.0
17,0,25,50,0.0001,0.01,different/different,0.0,0,0,0.0,1.0,0.144,1.0
17,104,25,50,0.0001,0.01,different/same,0.872,49,55,0.16,0.872,0.672,0.8
17,104,25,50,0.0001,0.01,same/same,0.672,49,55,0.16,0.872,0.672,0.8
17,104,25,50,0.0001,0.01,same/different,0.8,49,55,0.16,0.872,0.672,0.8
17,104,25,50,0.0001,0.01,different/different,0.16,49,55,0.16,0.872,0.672,0.8
17,204,25,50,0.0001,0.01,different/same,0.048,98,106,0.976,0.048,0.984,0.072
17,204,25,50,0.0001,0.01,same/same,0.984,98,106,0.976,0.048,0.984,0.072
17,204,25,50,0.0001,0.01,same/different,0.072,98,106,0.976,0.048,0.984,0.072
17,204,25,50,0.0001,0.01,different/different,0.976,98,106,0.976,0.048,0.984,0.072
17,304,25,50,0.0001,0.01,different/same,0.92,154,150,0.16,0.92,0.536,0.816
17,304,25,50,0.0001,0.01,same/same,0.536,154,150,0.16,0.92,0.536,0.816
17,304,25,50,0.0001,0.01,same/different,0.816,154,150,0.16,0.92,0.536,0.816
17,304,25,50,0.0001,0.01,different/different,0.16,154,150,0.16,0.92,0.536,0.816
17,404,25,50,0.0001,0.01,different/same,0.672,215,189,0.488,0.672,0.76,0.656
17,404,25,50,0.0001,0.01,same/same,0.76,215,189,0.488,0.672,0.76,0.656
17,404,25,50,0.0001,0.01,same/different,0.656,215,189,0.488,0.672,0.76,0.656
17,404,25,50,0.0001,0.01,different/different,0.488,215,189,0.488,0.672,0.76,0.656
17,504,25,50,0.0001,0.01,different/same,0.216,265,239,0.864,0.216,0.912,0.208
17,504,25,50,0.0001,0.01,same/same,0.912,265,239,0.864,0.216,0.912,0.208
17,504,25,50,0.0001,0.01,same/different,0.208,265,239,0.864,0.216,0.912,0.208
17,504,25,50,0.0001,0.01,different/different,0.864,265,239,0.864,0.216,0.912,0.208
17,604,25,50,0.0001,0.01,different/same,0.744,312,292,0.464,0.744,0.664,0.808
17,604,25,50,0.0001,0.01,same/same,0.664,312,292,0.464,0.744,0.664,0.808
17,604,25,50,0.0001,0.01,same/different,0.808,312,292,0.464,0.744,0.664,0.808
17,604,25,50,0.0001,0.01,different/different,0.464,312,292,0.464,0.744,0.664,0.808
17,704,25,50,0.0001,0.01,different/same,0.752,359,345,0.528,0.752,0.76,0.656
17,704,25,50,0.0001,0.01,same/same,0.76,359,345,0.528,0.752,0.76,0.656
17,704,25,50,0.0001,0.01,same/different,0.656,359,345,0.528,0.752,0.76,0.656
17,704,25,50,0.0001,0.01,different/different,0.528,359,345,0.528,0.752,0.76,0.656
17,804,25,50,0.0001,0.01,different/same,0.64,404,400,0.688,0.64,0.832,0.552
17,804,25,50,0.0001,0.01,same/same,0.832,404,400,0.688,0.64,0.832,0.552
17,804,25,50,0.0001,0.01,same/different,0.552,404,400,0.688,0.64,0.832,0.552
17,804,25,50,0.0001,0.01,different/different,0.688,404,400,0.688,0.64,0.832,0.552
17,904,25,50,0.0001,0.01,different/same,0.792,447,457,0.504,0.792,0.768,0.824
17,904,25,50,0.0001,0.01,same/same,0.768,447,457,0.504,0.792,0.768,0.824
17,904,25,50,0.0001,0.01,same/different,0.824,447,457,0.504,0.792,0.768,0.824
17,904,25,50,0.0001,0.01,different/different,0.504,447,457,0.504,0.792,0.768,0.824
17,1004,25,50,0.0001,0.01,different/same,0.72,502,502,0.712,0.72,0.88,0.744
17,1004,25,50,0.0001,0.01,same/same,0.88,502,502,0.712,0.72,0.88,0.744
17,1004,25,50,0.0001,0.01,same/different,0.744,502,502,0.712,0.72,0.88,0.744
17,1004,25,50,0.0001,0.01,different/different,0.712,502,502,0.712,0.72,0.88,0.744
17,1104,25,50,0.0001,0.01,different/same,0.856,550,554,0.608,0.856,0.872,0.848
17,1104,25,50,0.0001,0.01,same/same,0.872,550,554,0.608,0.856,0.872,0.848
17,1104,25,50,0.0001,0.01,same/different,0.848,550,554,0.608,0.856,0.872,0.848
17,1104,25,50,0.0001,0.01,different/different,0.608,550,554,0.608,0.856,0.872,0.848
17,1204,25,50,0.0001,0.01,different/same,0.864,601,603,0.68,0.864,0.88,0.888
17,1204,25,50,0.0001,0.01,same/same,0.88,601,603,0.68,0.864,0.88,0.888
17,1204,25,50,0.0001,0.01,same/different,0.888,601,603,0.68,0.864,0.88,0.888
17,1204,25,50,0.0001,0.01,different/different,0.68,601,603,0.68,0.864,0.88,0.888
17,1304,25,50,0.0001,0.01,different/same,0.888,653,651,0.704,0.888,0.912,0.896
17,1304,25,50,0.0001,0.01,same/same,0.912,653,651,0.704,0.888,0.912,0.896
17,1304,25,50,0.0001,0.01,same/different,0.896,653,651,0.704,0.888,0.912,0.896
17,1304,25,50,0.0001,0.01,different/different,0.704,653,651,0.704,0.888,0.912,0.896
17,1404,25,50,0.0001,0.01,different/same,0.904,708,696,0.744,0.904,0.944,0.904
17,1404,25,50,0.0001,0.01,same/same,0.944,708,696,0.744,0.904,0.944,0.904
17,1404,25,50,0.0001,0.01,same/different,0.904,708,696,0.744,0.904,0.944,0.904
17,1404,25,50,0.0001,0.01,different/different,0.744,708,696,0.744,0.904,0.944,0.904
17,1504,25,50,0.0001,0.01,different/same,0.944,758,746,0.8,0.944,0.952,0.912
17,1504,25,50,0.0001,0.01,same/same,0.952,758,746,0.8,0.944,0.952,0.912
17,1504,25,50,0.0001,0.01,same/different,0.912,758,746,0.8,0.944,0.952,0.912
17,1504,25,50,0.0001,0.01,different/different,0.8,758,746,0.8,0.944,0.952,0.912
17,1604,25,50,0.0001,0.01,different/same,0.944,806,798,0.84,0.944,0.976,0.928
17,1604,25,50,0.0001,0.01,same/same,0.976,806,798,0.84,0.944,0.976,0.928
17,1604,25,50,0.0001,0.01,same/different,0.928,806,798,0.84,0.944,0.976,0.928
17,1604,25,50,0.0001,0.01,different/different,0.84,806,798,0.84,0.944,0.976,0.928
17,1704,25,50,0.0001,0.01,different/same,0.944,864,840,0.872,0.944,0.976,0.936
17,1704,25,50,0.0001,0.01,same/same,0.976,864,840,0.872,0.944,0.976,0.936
17,1704,25,50,0.0001,0.01,same/different,0.936,864,840,0.872,0.944,0.976,0.936
17,1704,25,50,0.0001,0.01,different/different,0.872,864,840,0.872,0.944,0.976,0.936
17,1804,25,50,0.0001,0.01,different/same,0.96,910,894,0.888,0.96,0.984,0.944
17,1804,25,50,0.0001,0.01,same/same,0.984,910,894,0.888,0.96,0.984,0.944
17,1804,25,50,0.0001,0.01,same/different,0.944,910,894,0.888,0.96,0.984,0.944
17,1804,25,50,0.0001,0.01,different/different,0.888,910,894,0.888,0.96,0.984,0.944
17,1904,25,50,0.0001,0.01,different/same,0.984,948,956,0.88,0.984,0.984,0.968
17,1904,25,50,0.0001,0.01,same/same,0.984,948,956,0.88,0.984,0.984,0.968
17,1904,25,50,0.0001,0.01,same/different,0.968,948,956,0.88,0.984,0.984,0.968
17,1904,25,50,0.0001,0.01,different/different,0.88,948,956,0.88,0.984,0.984,0.968
18,0,25,50,0.0001,0.01,different/different,0.0,0,0,0.0,1.0,0.0,1.0
18,0,25,50,0.0001,0.01,same/same,0.0,0,0,0.0,1.0,0.0,1.0
18,0,25,50,0.0001,0.01,same/different,1.0,0,0,0.0,1.0,0.0,1.0
18,0,25,50,0.0001,0.01,different/same,1.0,0,0,0.0,1.0,0.0,1.0
18,104,25,50,0.0001,0.01,different/different,0.152,44,60,0.152,0.952,0.184,0.984
18,104,25,50,0.0001,0.01,same/same,0.184,44,60,0.152,0.952,0.184,0.984
18,104,25,50,0.0001,0.01,same/different,0.984,44,60,0.152,0.952,0.184,0.984
18,104,25,50,0.0001,0.01,different/same,0.952,44,60,0.152,0.952,0.184,0.984
18,204,25,50,0.0001,0.01,different/different,0.976,95,109,0.976,0.2,0.96,0.136
18,204,25,50,0.0001,0.01,same/same,0.96,95,109,0.976,0.2,0.96,0.136
18,204,25,50,0.0001,0.01,same/different,0.136,95,109,0.976,0.2,0.96,0.136
18,204,25,50,0.0001,0.01,different/same,0.2,95,109,0.976,0.2,0.96,0.136
18,304,25,50,0.0001,0.01,different/different,0.328,141,163,0.328,0.856,0.4,0.872
18,304,25,50,0.0001,0.01,same/same,0.4,141,163,0.328,0.856,0.4,0.872
18,304,25,50,0.0001,0.01,same/different,0.872,141,163,0.328,0.856,0.4,0.872
18,304,25,50,0.0001,0.01,different/same,0.856,141,163,0.328,0.856,0.4,0.872
18,404,25,50,0.0001,0.01,different/different,0.312,192,212,0.312,0.904,0.344,0.936
18,404,25,50,0.0001,0.01,same/same,0.344,192,212,0.312,0.904,0.344,0.936
18,404,25,50,0.0001,0.01,same/different,0.936,192,212,0.312,0.904,0.344,0.936
18,404,25,50,0.0001,0.01,different/same,0.904,192,212,0.312,0.904,0.344,0.936
18,504,25,50,0.0001,0.01,different/different,0.728,244,260,0.728,0.488,0.856,0.424
18,504,25,50,0.0001,0.01,same/same,0.856,244,260,0.728,0.488,0.856,0.424
18,504,25,50,0.0001,0.01,same/different,0.424,244,260,0.728,0.488,0.856,0.424
18,504,25,50,0.0001,0.01,different/same,0.488,244,260,0.728,0.488,0.856,0.424
18,604,25,50,0.0001,0.01,different/different,0.704,295,309,0.704,0.544,0.824,0.52
18,604,25,50,0.0001,0.01,same/same,0.824,295,309,0.704,0.544,0.824,0.52
18,604,25,50,0.0001,0.01,same/different,0.52,295,309,0.704,0.544,0.824,0.52
18,604,25,50,0.0001,0.01,different/same,0.544,295,309,0.704,0.544,0.824,0.52
18,704,25,50,0.0001,0.01,different/different,0.528,351,353,0.528,0.824,0.544,0.792
18,704,25,50,0.0001,0.01,same/same,0.544,351,353,0.528,0.824,0.544,0.792
18,704,25,50,0.0001,0.01,same/different,0.792,351,353,0.528,0.824,0.544,0.792
18,704,25,50,0.0001,0.01,different/same,0.824,351,353,0.528,0.824,0.544,0.792
18,804,25,50,0.0001,0.01,different/different,0.696,415,389,0.696,0.648,0.792,0.616
18,804,25,50,0.0001,0.01,same/same,0.792,415,389,0.696,0.648,0.792,0.616
18,804,25,50,0.0001,0.01,same/different,0.616,415,389,0.696,0.648,0.792,0.616
18,804,25,50,0.0001,0.01,different/same,0.648,415,389,0.696,0.648,0.792,0.616
18,904,25,50,0.0001,0.01,different/different,0.736,458,446,0.736,0.696,0.8,0.696
18,904,25,50,0.0001,0.01,same/same,0.8,458,446,0.736,0.696,0.8,0.696
18,904,25,50,0.0001,0.01,same/different,0.696,458,446,0.736,0.696,0.8,0.696
18,904,25,50,0.0001,0.01,different/same,0.696,458,446,0.736,0.696,0.8,0.696
18,1004,25,50,0.0001,0.01,different/different,0.728,506,498,0.728,0.752,0.776,0.808
18,1004,25,50,0.0001,0.01,same/same,0.776,506,498,0.728,0.752,0.776,0.808
18,1004,25,50,0.0001,0.01,same/different,0.808,506,498,0.728,0.752,0.776,0.808
18,1004,25,50,0.0001,0.01,different/same,0.752,506,498,0.728,0.752,0.776,0.808
18,1104,25,50,0.0001,0.01,different/different,0.776,560,544,0.776,0.712,0.848,0.744
18,1104,25,50,0.0001,0.01,same/same,0.848,560,544,0.776,0.712,0.848,0.744
18,1104,25,50,0.0001,0.01,same/different,0.744,560,544,0.776,0.712,0.848,0.744
18,1104,25,50,0.0001,0.01,different/same,0.712,560,544,0.776,0.712,0.848,0.744
18,1204,25,50,0.0001,0.01,different/different,0.784,618,586,0.784,0.872,0.8,0.832
18,1204,25,50,0.0001,0.01,same/same,0.8,618,586,0.784,0.872,0.8,0.832
18,1204,25,50,0.0001,0.01,same/different,0.832,618,586,0.784,0.872,0.8,0.832
18,1204,25,50,0.0001,0.01,different/same,0.872,618,586,0.784,0.872,0.8,0.832
18,1304,25,50,0.0001,0.01,different/different,0.784,667,637,0.784,0.848,0.84,0.84
18,1304,25,50,0.0001,0.01,same/same,0.84,667,637,0.784,0.848,0.84,0.84
18,1304,25,50,0.0001,0.01,same/different,0.84,667,637,0.784,0.848,0.84,0.84
18,1304,25,50,0.0001,0.01,different/same,0.848,667,637,0.784,0.848,0.84,0.84
18,1404,25,50,0.0001,0.01,different/different,0.776,705,699,0.776,0.912,0.816,0.88
18,1404,25,50,0.0001,0.01,same/same,0.816,705,699,0.776,0.912,0.816,0.88
18,1404,25,50,0.0001,0.01,same/different,0.88,705,699,0.776,0.912,0.816,0.88
18,1404,25,50,0.0001,0.01,different/same,0.912,705,699,0.776,0.912,0.816,0.88
18,1504,25,50,0.0001,0.01,different/different,0.816,756,748,0.816,0.904,0.872,0.856
18,1504,25,50,0.0001,0.01,same/same,0.872,756,748,0.816,0.904,0.872,0.856
18,1504,25,50,0.0001,0.01,same/different,0.856,756,748,0.816,0.904,0.872,0.856
18,1504,25,50,0.0001,0.01,different/same,0.904,756,748,0.816,0.904,0.872,0.856
18,1604,25,50,0.0001,0.01,different/different,0.808,808,796,0.808,0.936,0.864,0.936
18,1604,25,50,0.0001,0.01,same/same,0.864,808,796,0.808,0.936,0.864,0.936
18,1604,25,50,0.0001,0.01,same/different,0.936,808,796,0.808,0.936,0.864,0.936
18,1604,25,50,0.0001,0.01,different/same,0.936,808,796,0.808,0.936,0.864,0.936
18,1704,25,50,0.0001,0.01,different/different,0.872,874,830,0.872,0.92,0.888,0.896
18,1704,25,50,0.0001,0.01,same/same,0.888,874,830,0.872,0.92,0.888,0.896
18,1704,25,50,0.0001,0.01,same/different,0.896,874,830,0.872,0.92,0.888,0.896
18,1704,25,50,0.0001,0.01,different/same,0.92,874,830,0.872,0.92,0.888,0.896
18,1804,25,50,0.0001,0.01,different/different,0.928,933,871,0.928,0.92,0.888,0.92
18,1804,25,50,0.0001,0.01,same/same,0.888,933,871,0.928,0.92,0.888,0.92
18,1804,25,50,0.0001,0.01,same/different,0.92,933,871,0.928,0.92,0.888,0.92
18,1804,25,50,0.0001,0.01,different/same,0.92,933,871,0.928,0.92,0.888,0.92
18,1904,25,50,0.0001,0.01,different/different,0.896,983,921,0.896,0.944,0.928,0.944
18,1904,25,50,0.0001,0.01,same/same,0.928,983,921,0.896,0.944,0.928,0.944
18,1904,25,50,0.0001,0.01,same/different,0.944,983,921,0.896,0.944,0.928,0.944
18,1904,25,50,0.0001,0.01,different/same,0.944,983,921,0.896,0.944,0.928,0.944
19,0,25,50,0.0001,0.01,different/same,1.0,0,0,0.0,1.0,0.024,0.984
